447, 3, 883
432, -185, 743
228, -177, 844
84, -92, 904
68, -92, 944
68, -78, 944
119, -91, 973
109, 1, 915
87, 71, 903
87, 71, 903
81, 102, 883
101, 95, 889
-,-,-
-592, 639, 13
-1211, 1533, -279
-1916, 1997, -875
-1998, 1997, -1253
-1998, 1950, -1357
-1827, 322, -859
-771, -1573, 496
143, -1998, 1787
550, -1998, 1998
317, -1998, 1998
193, -1998, 1998
273, -1998, 1998
448, -1962, 1994
376, -1578, 1722
163, -1293, 1345
119, -1345, 1113
285, -1604, 890
211, -1990, 629
64, -1998, 651
-390, -1998, 1021
-903, -1998, 1116
-1043, -1998, 1100
-1000, -1390, 931
-1119, 320, 1056
-1726, 1939, 1129
-1998, 1997, 1417
-1932, 1997, 1738
-929, 1932, 1566
133, 999, 1128
582, 227, 847
604, -246, 869
424, -453, 944
424, -453, 944
278, -536, 1100
194, -485, 1116
132, -274, 1002
93, -88, 845
93, -11, 780
145, -30, 759
145, -30, 759
180, -61, 810
176, -78, 907
151, -88, 923
131, -77, 970
137, -125, 1004
158, -165, 1022
158, -165, 1025
166, -186, 1025
174, -186, 1015
189, -188, 1030
208, -183, 1065
211, -165, 1095
197, -129, 1162
-,-,-
-804, 869, -191
-1577, 1737, -634
-1998, 1997, -951
-1998, 1997, -1478
-1998, 1915, -1692
-1864, 169, -987
-767, -1878, 534
41, -1998, 1924
-71, -1998, 1998
-638, -1998, 1998
-781, -1998, 1998
-373, -1998, 1998
363, -1700, 1612
363, -1700, 1177
411, -1440, 1177
473, -1216, 918
496, -1048, 820
447, -935, 807
288, -854, 826
46, -959, 730
-249, -1158, 657
-511, -1509, 560
-710, -1929, 533
-944, -1998, 559
-1130, -1998, 441
-1195, -1998, 487
-1324, -1861, 711
-1468, -944, 886
-1213, 520, 825
-1181, 1723, 905
-1185, 1997, 1367
-1397, 1997, 1948
-1047, 1997, 1998
-274, 1414, 1965
274, 481, 1502
478, -87, 1121
434, -455, 1017
258, -544, 1027
30, -437, 1055
-91, -354, 1072
-114, -285, 1096
-122, -240, 1068
-95, -132, 1010
-95, -132, 1010
-28, -90, 940
33, -94, 923
-,-,-
-424, 357, 44
-424, 357, 44
-1183, 663, -360
-1875, 1506, -715
-1998, 1997, -1013
-1998, 1997, -1029
-1605, 205, 4
-1605, 205, 4
-825, -1534, 1423
89, -1998, 1998
329, -1998, 1998
-64, -1998, 1998
-257, -1998, 1998
-143, -1998, 1998
58, -1998, 1998
111, -1743, 1837
181, -1327, 1450
261, -1022, 1047
272, -760, 958
230, -691, 879
98, -850, 887
-122, -1179, 804
-316, -1630, 794
-584, -1979, 683
-745, -1998, 206
-804, -1996, 18
-792, -1866, 70
-835, -1583, 156
-1005, -549, 390
-925, 619, 769
-925, 619, 769
-936, 1333, 1581
-1477, 1996, 1899
-1998, 1997, 1970
-1730, 1997, 1972
-562, 925, 1957
466, -855, 1720
831, -1386, 1368
739, -1325, 1030
388, -993, 944
-80, -474, 956
-350, -70, 945
-398, 104, 851
-270, 86, 771
-113, -50, 770
4, -219, 840
4, -219, 840
31, -286, 930
-,-,-
405, -41, 365
295, 96, 330
295, 96, 330
77, 364, 153
-378, 882, -299
-1150, 1857, -913
-1982, 1997, -1390
-1998, 1997, -1253
-1998, 1997, -594
-1998, 310, 209
-1520, -1998, 1735
-81, -1998, 1998
168, -1998, 1998
155, -1998, 1998
-72, -1998, 1998
-251, -1998, 1998
-38, -1880, 1994
97, -1426, 1520
97, -1003, 993
-7, -932, 847
-2, -1379, 772
-122, -1936, 738
-382, -1998, 665
-860, -1998, 766
-1151, -1998, 760
-1211, -1998, 413
-1151, -1481, 5
-942, 132, 202
-728, 1769, 1423
-1370, 1997, 1998
-1662, 1997, 1998
-1730, 1933, 1998
-1505, 1202, 1971
-1092, 844, 1390
-357, 329, 748
158, -148, 458
158, -148, 458
352, -442, 485
170, -453, 630
32, -395, 726
-24, -266, 709
-13, -210, 829
-13, -220, 990
-45, -196, 1098
-42, -161, 1046
-42, -161, 1046
-42, -93, 1008
-,-,-
-310, 136, 69
-885, 481, 44
-1423, 1662, -225
-1954, 1997, -996
-1998, 1997, -1216
-1998, 1997, -1099
-1936, 354, -162
-985, -1941, 1329
-32, -1998, 1998
171, -1998, 1998
157, -1998, 1998
285, -1998, 1998
478, -1998, 1933
545, -1998, 1346
305, -1998, 727
-60, -1998, 465
-490, -1998, 414
-841, -1998, 568
-981, -1998, 686
-960, -1940, 770
-1100, -1058, 801
-1167, 978, 1541
-1808, 1989, 1996
-1998, 1997, 1998
-1567, 1995, 1998
-252, 1157, 1850
514, 340, 790
816, -393, 479
668, -753, 498
668, -753, 498
283, -708, 864
-58, -546, 1144
-198, -374, 1233
-160, -250, 978
-64, -172, 792
60, -169, 694
133, -222, 785
177, -330, 924
188, -376, 961
188, -376, 961
202, -390, 1011
199, -356, 1078
-,-,-
-331, 640, 173
-891, 1112, -71
-1675, 1708, -535
-1998, 1997, -944
-1998, 1997, -1078
-1997, 1367, -1046
-1567, -282, -278
-663, -1807, 988
159, -1998, 1989
444, -1998, 1998
206, -1998, 1998
-29, -1998, 1998
-93, -1998, 1998
-80, -1998, 1998
13, -1956, 1996
178, -1988, 1754
308, -1998, 1438
270, -1998, 1096
58, -1998, 812
-346, -1998, 597
-732, -1998, 200
-1187, -1459, -129
-1668, -143, -242
-1701, 1095, 392
-1910, 1493, 1584
-1748, 1760, 1998
-1337, 1648, 1998
-1057, 1118, 1998
-700, 531, 1998
-267, 23, 1896
75, -161, 1242
136, -165, 601
47, -328, 797
-109, -327, 871
-186, -270, 857
-196, -273, 861
-163, -300, 938
-80, -349, 992
-80, -349, 992
-,-,-
-1004, 594, -57
-1482, 1535, -593
-1965, 1997, -1430
-1998, 1997, -1862
-1997, 1619, -1560
-1681, 221, -693
-1062, -1099, 737
-248, -1971, 1867
323, -1998, 1998
0, -1998, 1998
-625, -1998, 1998
-844, -1863, 1998
-742, -1918, 1998
-644, -1998, 1998
-353, -1998, 1998
-52, -1998, 1757
51, -1998, 1206
-103, -1998, 818
-429, -1998, 475
-841, -1937, 244
-1081, -1675, -167
-1011, -1463, -410
-1087, -1100, -447
-1257, 792, -77
-1803, 1183, 1308
-1939, 1546, 1998
-1698, 1796, 1998
-1225, 1569, 1998
-548, 645, 1998
-67, -58, 1907
144, -234, 1368
144, -234, 1368
50, -93, 758
-44, -152, 631
-111, -316, 806
-154, -384, 920
-151, -357, 834
-126, -343, 808
-87, -329, 879
-100, -350, 1009
-,-,-
-262, 529, 345
-898, 740, 199
-898, 740, 199
-1550, 1213, -21
-1974, 1858, -368
-1998, 1997, -948
-1998, 1997, -1056
-1998, 1546, -819
-881, -1998, 1523
231, -1998, 1998
702, -1998, 1998
660, -1998, 1998
223, -1998, 1998
-14, -1998, 1998
-136, -1990, 1979
-278, -1520, 1638
-519, -1015, 1272
-415, -956, 1072
-216, -963, 885
-95, -1043, 612
-137, -1375, 495
-272, -1892, 398
-464, -1998, 461
-682, -1998, 415
-771, -1998, 117
-788, -1766, -223
-991, -1102, -266
-1047, 198, -45
-1228, 1232, 713
-1255, 1657, 1896
-929, 1456, 1998
-767, 900, 1998
-572, 322, 1998
-572, 322, 1998
-504, 270, 1992
-381, 277, 1576
-321, 184, 975
-146, -223, 991
-67, -298, 933
-84, -154, 783
-,-,-
-384, 353, 63
-1301, 705, -116
-1998, 1651, -126
-1998, 1997, -788
-1998, 1997, -1947
-1998, 1400, -1974
-1719, -963, -868
-524, -1998, 1084
616, -1998, 1998
1002, -1998, 1998
716, -1998, 1998
470, -1998, 1998
158, -1998, 1998
-34, -1998, 1981
-235, -1982, 1846
-183, -1932, 1550
53, -1993, 1151
117, -1998, 559
-7, -1992, 515
-207, -1979, 582
-344, -1744, 327
-437, -1413, 94
-602, -1083, 300
-855, -478, 525
-1026, 364, 686
-1032, 809, 1017
-1066, 752, 1543
-1073, 669, 1985
-1014, 688, 1998
-766, 627, 1998
-611, 622, 1951
-395, 405, 1868
-196, 182, 1467
-74, 192, 1103
-74, 192, 1103
56, 172, 732
165, 19, 593
230, -160, 575
272, -308, 683
223, -280, 668
168, -289, 780
168, -289, 780
141, -392, 1009
113, -451, 1219
-,-,-
-1384, 895, -623
-1384, 895, -623
-1981, 1785, -978
-1998, 1997, -1825
-1998, 1158, -1659
-1792, -858, -456
-964, -1990, 1129
-299, -1998, 1989
61, -1998, 1998
-42, -1998, 1998
-435, -1998, 1998
-730, -1998, 1998
-578, -1998, 1998
-404, -1998, 1998
-73, -1998, 1654
75, -1973, 1077
-41, -1911, 759
-222, -1977, 595
-458, -1998, 478
-684, -1870, 510
-735, -1434, 334
-785, -886, 210
-766, -167, 344
-786, 625, 784
-861, 1137, 1413
-842, 1322, 1947
-1082, 1325, 1998
-1397, 1436, 1998
-1256, 1090, 1914
-868, 522, 1650
-472, 129, 1362
-153, -184, 1040
-16, -276, 836
-16, -276, 836
7, -327, 724
20, -426, 754
13, -429, 851
27, -361, 863
-,-,-
377, 334, 475
377, 334, 475
2, 415, 432
-755, 548, 306
-1771, 1138, 125
-1998, 1965, -502
-1998, 1997, -1686
-1998, 1978, -1956
-1998, 483, -1106
-1647, -1676, 1067
-383, -1998, 1998
423, -1998, 1998
604, -1998, 1998
314, -1998, 1998
-112, -1998, 1998
-80, -1998, 1998
119, -1998, 1998
119, -1978, 1659
39, -1862, 1200
-41, -1892, 850
-85, -1998, 559
-74, -1998, 410
-67, -1998, 405
-187, -1998, 278
-525, -1845, 216
-851, -839, 341
-1167, 418, 887
-1813, 1641, 1825
-1998, 1997, 1998
-1890, 1988, 1998
-1488, 1466, 1998
-763, 557, 1977
-2, 106, 1538
321, -58, 693
321, -58, 693
359, -226, 618
224, -395, 848
56, -373, 989
-72, -203, 895
-128, -115, 795
-84, -139, 805
-,-,-
477, 75, 647
266, 45, 535
-240, 225, 522
-1017, 931, 315
-1856, 1935, -501
-1998, 1997, -1306
-1998, 1997, -1414
-1998, 1721, -864
-1241, -544, 236
-22, -1988, 1494
374, -1998, 1998
143, -1998, 1998
-139, -1998, 1998
-99, -1998, 1998
175, -1998, 1998
313, -1998, 1995
349, -1998, 1747
442, -1998, 1317
392, -1998, 938
38, -1998, 630
-470, -1998, 567
-736, -1998, 414
-833, -1635, 416
-657, -147, 1034
-729, 1568, 1916
-1953, 1997, 1998
-1998, 1997, 1998
-1954, 1997, 1766
-789, 1203, 1016
300, 565, 174
546, 233, -56
384, -344, 365
384, -344, 365
255, -810, 745
196, -723, 936
109, -422, 865
-14, -189, 880
-88, -81, 994
-60, -44, 1036
45, -27, 1019
45, -27, 1019
108, -33, 993
147, -65, 1019
191, -135, 1103
-,-,-
-187, 88, 572
-709, 359, -108
-1198, 1251, -941
-1532, 1995, -1965
-1921, 1997, -1997
-1895, 1997, -1824
-1175, 669, -466
-157, -1749, 1566
223, -1998, 1998
101, -1998, 1998
88, -1998, 1998
-15, -1998, 1998
11, -1998, 1998
13, -1998, 1995
-70, -1998, 1598
-296, -1998, 1163
-602, -1998, 1180
-817, -1577, 979
-790, -26, 846
-1308, 1531, 800
-1945, 1997, 1191
-1998, 1997, 856
-1628, 1997, 304
-623, 1932, 320
210, 631, 631
743, -553, 1048
731, -881, 1285
429, -704, 1251
137, -350, 1132
-27, -39, 1031
-112, 156, 953
-135, 246, 937
-135, 246, 937
-52, 229, 952
86, 65, 1017
150, 12, 1000
156, 21, 1021
132, 55, 1019
132, 55, 1019
128, 101, 1024
132, 146, 1019
-,-,-
-222, 208, 281
-1005, 710, 12
-1877, 1598, -513
-1998, 1997, -1430
-1998, 1997, -1737
-1998, 1896, -1553
-1586, -81, -315
-256, -1885, 1302
933, -1998, 1998
485, -1998, 1998
485, -1998, 1998
-122, -1998, 1998
-191, -1998, 1998
118, -1998, 1891
127, -1998, 1399
-81, -1998, 1104
-668, -1849, 1139
-1193, -382, 1222
-1755, 1521, 1282
-1998, 1997, 1758
-1998, 1997, 1962
-1756, 1997, 1474
-816, 1647, 1105
-148, 677, 744
245, 321, 462
407, -58, 544
407, -58, 544
205, -288, 691
-25, -363, 1006
-126, -295, 1131
-107, -159, 1028
-66, -15, 964
-6, 92, 933
-,-,-
-721, 668, -264
-1239, 1491, -890
-1918, 1995, -1841
-1998, 1997, -1997
-1998, 1997, -1997
-1998, 1136, -1768
-1434, -1998, 1725
-1628, -1998, 1998
-1427, -1998, 1998
-1248, -1998, 1998
-1034, -1998, 1998
-874, -1833, 1998
-571, -1809, 1961
-236, -1978, 1879
-91, -1998, 1484
-184, -1998, 1131
-446, -1998, 757
-863, -1998, 644
-1179, -1998, 673
-1234, -1948, 486
-1310, -1232, 109
-1137, 306, 216
-1225, 1820, 495
-1819, 1997, 968
-1998, 1997, 1564
-1998, 1997, 1886
-1264, 1300, 1781
-148, 177, 1295
170, 121, 672
97, 143, 477
-4, 32, 694
-110, -141, 1051
-201, -174, 1280
-,-,-
-520, 356, 40
-1350, 881, -539
-1992, 1807, -1661
-1998, 1997, -1997
-1998, 1997, -1997
-1998, 669, -1997
-1998, -1941, -471
-1593, -1998, 1998
-1065, -1998, 1998
-597, -1998, 1998
-274, -1998, 1998
-84, -1998, 1998
-75, -1857, 1757
-109, -1616, 1273
-121, -1653, 1058
-246, -1767, 885
-429, -1925, 694
-578, -1998, 653
-561, -1994, 560
-442, -1797, 211
-451, -1206, -43
-751, -55, 510
-1604, 1290, 1218
-1998, 1997, 1725
-1998, 1997, 1805
-1985, 1973, 1813
-959, 969, 1509
305, -73, 1047
723, -447, 788
547, -414, 693
224, -420, 867
224, -420, 867
-85, -414, 1129
-316, -221, 1248
-410, -47, 1064
-347, -17, 944
-210, -62, 900
-76, -136, 935
17, -200, 1062
54, -230, 1223
-,-,-
-963, 1051, -271
-1940, 1948, -876
-1998, 1997, -1610
-1998, 1997, -1997
-1998, 1743, -1978
-1960, -1049, -773
-1158, -1998, 1536
-305, -1998, 1998
-376, -1998, 1998
-865, -1998, 1998
-829, -1998, 1998
-568, -1892, 1859
-657, -1516, 1749
-615, -1441, 1561
-540, -1480, 1380
-428, -1623, 1055
-497, -1922, 639
-706, -1998, 531
-780, -1998, 528
-774, -1998, 254
-756, -1998, -130
-890, -1884, -57
-1359, -256, 91
-1914, 1836, 618
-1998, 1997, 1839
-1998, 1997, 1998
-1444, 1858, 1998
-309, 1254, 1644
302, 734, 921
390, 274, 820
390, 274, 820
255, -41, 920
42, -53, 1029
-58, -96, 1001
-33, -297, 1081
34, -487, 1147
-5, -514, 1202
-37, -482, 1198
-37, -482, 1198
-21, -468, 1249
-,-,-
109, 358, 277
-234, 651, 28
-1069, 1160, -324
-1945, 1985, -870
-1998, 1997, -1423
-1998, 1993, -1940
-1998, 387, -1265
-1807, -1731, 692
-698, -1998, 1972
163, -1998, 1998
561, -1998, 1998
493, -1998, 1998
209, -1998, 1998
14, -1998, 1998
-112, -1998, 1901
-214, -1994, 1530
-401, -1743, 1281
-385, -1845, 1009
-157, -1998, 716
-408, -1998, 813
-821, -1998, 882
-1078, -1998, 454
-1150, -1839, -210
-1537, -671, -16
-1944, 1349, 710
-1998, 1997, 766
-1998, 1997, 1338
-1990, 1997, 1986
-1182, 1370, 1998
-165, 569, 1808
423, -78, 1387
519, -419, 1202
506, -447, 1014
506, -447, 1014
222, -164, 817
-55, -67, 864
-245, -112, 1113
-282, -153, 1206
-216, -156, 1183
-,-,-
-245, 488, 238
-791, 785, -252
-1691, 1355, -800
-1998, 1990, -1303
-1998, 1997, -1938
-1998, 1993, -1997
-1998, -98, -1345
-1273, -1998, 1260
44, -1998, 1998
723, -1998, 1998
665, -1998, 1998
299, -1998, 1998
-11, -1995, 1998
-247, -1686, 1963
-499, -1170, 1649
-585, -991, 1306
-397, -1160, 1111
-266, -1345, 1090
27, -1998, 776
27, -1998, 776
2, -1998, 657
-167, -1998, 625
-395, -1998, 508
-718, -1992, 394
-1213, -1302, 598
-1537, -42, 1269
-1786, 1010, 1877
-1989, 1994, 1995
-1998, 1997, 1993
-1707, 1996, 1997
-1009, 1412, 1887
-376, 668, 1533
128, 212, 1023
481, -229, 761
585, -472, 686
408, -410, 746
230, -296, 801
94, -200, 917
24, -149, 1041
-,-,-
-751, 743, 405
-1136, 1293, 294
-1370, 1806, -402
-1628, 1997, -1012
-1868, 1997, -1350
-1891, 1383, -1206
-1511, -200, -159
-550, -1998, 1965
-173, -1998, 1998
-223, -1998, 1998
-513, -1998, 1998
-591, -1998, 1998
-361, -1998, 1998
-199, -1998, 1950
-242, -1998, 1856
-248, -1998, 1497
-395, -1998, 1208
-553, -1998, 850
-685, -1998, 862
-943, -1727, 515
-1285, -639, 303
-1565, 455, 345
-1806, 1444, 919
-1865, 1997, 947
-1957, 1997, 1227
-1943, 1997, 1812
-1377, 1617, 1984
-563, 555, 1826
11, 88, 1417
205, -29, 1002
237, -231, 956
237, -231, 956
185, -391, 1017
49, -369, 1110
-105, -238, 1109
-197, -96, 1112
-167, -81, 1133
-73, -171, 1177
-,-,-
137, 263, 263
-62, 359, 258
-465, 550, 424
-952, 815, 459
-1473, 1386, 29
-1916, 1973, -348
-1998, 1997, -623
-1998, 1991, -831
-1998, 1116, -698
-1756, -799, -34
-815, -1979, 1142
-139, -1998, 1914
179, -1998, 1998
374, -1998, 1998
331, -1998, 1998
194, -1998, 1998
176, -1998, 1917
125, -1998, 1439
-106, -1998, 1031
-526, -1998, 696
-947, -1880, 396
-1196, -1450, 413
-1205, -610, 692
-1096, 349, 931
-1734, 1392, 1351
-1998, 1987, 1973
-1901, 1997, 1998
-1222, 1810, 1826
-582, 1288, 1362
-125, 598, 1236
18, 241, 1206
-46, 196, 1060
56, -49, 1072
39, -195, 1032
39, -195, 1032
33, -261, 1054
57, -305, 1055
32, -265, 1010
41, -208, 968
84, -179, 928
167, -202, 909
220, -247, 1011
220, -247, 1011
-,-,-
-716, 924, -53
-1071, 1243, -446
-1464, 1442, -955
-1887, 1888, -1117
-1998, 1898, -1321
-1712, 972, -1145
-1043, -704, -124
-389, -1964, 1539
-175, -1998, 1998
-345, -1998, 1998
-262, -1998, 1998
-6, -1998, 1998
269, -1998, 1885
372, -1998, 1430
28, -1998, 1116
28, -1998, 1116
-601, -1998, 763
-1079, -1998, 387
-1470, -1803, 91
-1867, -814, 189
-1742, 453, 920
-1800, 1752, 1386
-1998, 1997, 1530
-1998, 1997, 1801
-633, 1125, 1838
-34, 367, 1589
-34, 367, 1589
269, -1, 1257
332, -120, 1058
215, -109, 1006
53, -102, 1021
-97, -90, 1074
-147, -70, 1134
-,-,-
-195, 786, -50
-530, 1030, -273
-1002, 1410, -376
-1482, 1963, -590
-1908, 1997, -1075
-1998, 1968, -1197
-1998, 945, -802
-1801, -479, 259
-1232, -1573, 1152
-749, -1998, 1998
-879, -1998, 1998
-985, -1998, 1998
-826, -1998, 1998
-210, -1998, 1998
359, -1998, 1761
598, -1998, 1480
645, -1998, 1218
303, -1998, 738
-307, -1998, 174
-1067, -1998, -319
-1805, -1578, -554
-1998, -644, -324
-1998, 235, 291
-1833, 834, 1039
-1730, 1041, 1666
-1602, 1470, 1980
-1643, 1611, 1998
-1715, 1509, 1998
-1240, 1068, 1996
-721, 717, 1771
-281, 415, 1346
16, 230, 1078
-20, 238, 893
71, 61, 932
71, 61, 932
58, 55, 842
-,-,-
-569, 338, -321
-1452, 754, -705
-1998, 1754, -822
-1998, 1997, -1243
-1998, 1997, -1713
-1998, 1507, -1089
-1913, -647, 418
-1199, -1964, 1881
-621, -1998, 1998
-350, -1998, 1998
-459, -1998, 1998
-632, -1998, 1998
-620, -1998, 1998
70, -1998, 1751
70, -1998, 1751
174, -1998, 1165
-112, -1998, 729
-540, -1998, 380
-996, -1636, 163
-1328, -940, 87
-1345, -234, 890
-1284, 298, 1362
-1395, 635, 1949
-1310, 1230, 1998
-1295, 1660, 1998
-1312, 1579, 1998
-924, 1075, 1910
-371, 557, 1504
52, 299, 1028
278, 130, 763
442, -142, 881
-,-,-
-1181, 482, -393
-1181, 482, -393
-1988, 1060, -880
-1998, 1997, -1725
-1998, 1942, -1997
-1601, 500, -1432
-515, -1423, 528
80, -1998, 1936
42, -1998, 1998
-542, -1998, 1998
-1026, -1998, 1998
-772, -1998, 1998
-235, -1998, 1998
398, -1998, 1998
693, -1998, 1955
437, -1998, 1345
-290, -1998, 756
-1122, -1914, 506
-1647, -1132, 283
-1713, -449, 180
-1427, 457, 892
-1245, 1142, 1547
-1384, 1731, 1825
-1336, 1994, 1998
-1219, 1947, 1998
-943, 1606, 1978
-388, 1045, 1548
74, 546, 1065
355, 285, 731
421, 168, 545
359, 99, 531
359, 99, 531
259, 24, 616
178, -52, 776
89, -46, 885
89, -46, 885
44, -16, 982
90, -26, 1058
-,-,-
-508, 377, 263
-1249, 734, -203
-1947, 1473, -694
-1998, 1997, -1533
-1998, 1997, -1992
-1981, 1941, -1898
-1166, -120, -905
320, -1998, 979
1152, -1998, 1998
1031, -1998, 1998
284, -1998, 1998
-576, -1752, 1998
-866, -1565, 1998
-656, -1800, 1998
-353, -1871, 1902
-84, -1925, 1437
106, -1993, 1068
201, -1998, 972
215, -1998, 913
-3, -1998, 794
-282, -1998, 580
-678, -1781, 541
-1170, -891, 801
-1478, -60, 1026
-1657, 920, 1407
-1797, 1870, 1632
-1895, 1997, 1936
-1670, 1931, 1993
-1098, 1295, 1792
-423, 557, 1405
113, 46, 1036
405, -235, 726
449, -390, 690
299, -447, 782
77, -404, 972
-,-,-
-604, 549, 67
-1284, 928, -218
-1921, 1772, -637
-1998, 1997, -1319
-1998, 1997, -1464
-1998, 1419, -1274
-1728, -795, -435
-710, -1984, 1173
120, -1998, 1989
614, -1998, 1998
591, -1998, 1998
382, -1998, 1998
28, -1998, 1998
-141, -1998, 1960
-28, -1998, 1570
45, -1998, 1163
-10, -1998, 1032
-231, -1998, 716
-430, -1929, 518
-766, -1396, 370
-1163, -639, 394
-1367, -190, 819
-1169, 231, 1563
-1195, 899, 1653
-1256, 1554, 1864
-1446, 1896, 1800
-1398, 1766, 1723
-1080, 1212, 1510
-673, 802, 1285
-229, 503, 982
135, 188, 790
318, -100, 701
341, -267, 740
187, -225, 827
20, -203, 921
-50, -230, 1015
-50, -230, 1015
-40, -277, 1140
-4, -269, 1226
-,-,-
-887, 438, 180
-1766, 1111, -191
-1998, 1933, -990
-1998, 1997, -1828
-1998, 1992, -1974
-1998, 933, -1294
-1691, -592, 151
-1148, -1724, 1448
-715, -1998, 1998
-437, -1998, 1998
-512, -1998, 1998
-670, -1998, 1998
-532, -1998, 1998
-228, -1998, 1998
-17, -1998, 1998
102, -1998, 1920
132, -1998, 1516
-5, -1998, 960
-369, -1984, 641
-857, -1651, 534
-1174, -1121, 306
-1322, -650, 301
-1214, -309, 413
-1021, 59, 882
-945, 410, 1244
-1056, 945, 1549
-1203, 1348, 1911
-1233, 1331, 1998
-1032, 1029, 1998
-696, 798, 1842
-389, 627, 1557
-167, 403, 1298
1, 155, 1076
136, -28, 898
139, -50, 766
139, -50, 766
119, -52, 748
105, -123, 853
-,-,-
-185, 273, 338
-575, 188, 199
-1046, 436, 263
-1516, 1084, 262
-1855, 1558, -143
-1869, 1932, -519
